split,relative_stem,image_path,width,height,aspect_ratio,objects
test,frame_00087169,images/test/frame_00087169.jpg,1920,1080,1.7777777777777777,1
test,frame_00087542,images/test/frame_00087542.jpg,1920,1080,1.7777777777777777,2
test,frame_00089475,images/test/frame_00089475.jpg,1280,720,1.7777777777777777,1
test,frame_00089820,images/test/frame_00089820.jpg,1280,720,1.7777777777777777,2
test,frame_00095498,images/test/frame_00095498.jpg,1280,700,1.8285714285714285,1
test,frame_00096220,images/test/frame_00096220.jpg,640,368,1.7391304347826086,1
test,frame_00096709,images/test/frame_00096709.jpg,1280,720,1.7777777777777777,1
test,frame_00097722,images/test/frame_00097722.jpg,1280,720,1.7777777777777777,3
test,frame_00101930,images/test/frame_00101930.jpg,848,478,1.7740585774058577,1
test,frame_00102128,images/test/frame_00102128.jpg,1280,720,1.7777777777777777,2
test,frame_00103205,images/test/frame_00103205.jpg,720,1280,0.5625,1
test,frame_00105504,images/test/frame_00105504.jpg,1280,692,1.8497109826589595,1
test,frame_00109688,images/test/frame_00109688.jpg,848,476,1.781512605042017,2
test,frame_00111060,images/test/frame_00111060.jpg,1280,720,1.7777777777777777,1
test,frame_00112250,images/test/frame_00112250.jpg,1280,720,1.7777777777777777,1
test,frame_00115111,images/test/frame_00115111.jpg,1920,1080,1.7777777777777777,1
test,frame_00116492,images/test/frame_00116492.jpg,1280,720,1.7777777777777777,1
test,frame_00117396,images/test/frame_00117396.jpg,1920,1080,1.7777777777777777,2
test,frame_00119018,images/test/frame_00119018.jpg,1280,720,1.7777777777777777,7
test,frame_00120360,images/test/frame_00120360.jpg,1280,960,1.3333333333333333,1
test,frame_00123627,images/test/frame_00123627.jpg,1280,720,1.7777777777777777,4
test,frame_00124229,images/test/frame_00124229.jpg,1280,720,1.7777777777777777,2
test,frame_00124369,images/test/frame_00124369.jpg,1280,720,1.7777777777777777,2
test,frame_00124577,images/test/frame_00124577.jpg,1280,720,1.7777777777777777,1
test,frame_00132620,images/test/frame_00132620.jpg,1280,720,1.7777777777777777,1
test,frame_00132631,images/test/frame_00132631.jpg,1280,720,1.7777777777777777,1
test,frame_00135282,images/test/frame_00135282.jpg,848,568,1.4929577464788732,3
test,frame_00140676,images/test/frame_00140676.jpg,1280,720,1.7777777777777777,1
test,frame_00141326,images/test/frame_00141326.jpg,1920,1080,1.7777777777777777,1
test,frame_00141354,images/test/frame_00141354.jpg,1920,1080,1.7777777777777777,2
test,frame_00143024,images/test/frame_00143024.jpg,1920,1080,1.7777777777777777,1
test,frame_00143257,images/test/frame_00143257.jpg,1280,720,1.7777777777777777,1
test,frame_00149096,images/test/frame_00149096.jpg,1280,720,1.7777777777777777,1
test,frame_00151797,images/test/frame_00151797.jpg,1280,720,1.7777777777777777,1
test,frame_00154076,images/test/frame_00154076.jpg,1920,1080,1.7777777777777777,1
test,frame_00154133,images/test/frame_00154133.jpg,1920,1080,1.7777777777777777,2
test,frame_00154762,images/test/frame_00154762.jpg,1280,720,1.7777777777777777,1
test,frame_00164101,images/test/frame_00164101.jpg,1280,750,1.7066666666666668,1
test,frame_00168385,images/test/frame_00168385.jpg,512,848,0.6037735849056604,1
test,frame_00168840,images/test/frame_00168840.jpg,1280,720,1.7777777777777777,1
test,frame_00170024,images/test/frame_00170024.jpg,1280,720,1.7777777777777777,3
test,frame_00171381,images/test/frame_00171381.jpg,848,464,1.8275862068965518,2
test,frame_00178028,images/test/frame_00178028.jpg,1920,1080,1.7777777777777777,1
test,frame_00178287,images/test/frame_00178287.jpg,1280,720,1.7777777777777777,4
test,frame_00180592,images/test/frame_00180592.jpg,1920,1080,1.7777777777777777,2
test,frame_00181279,images/test/frame_00181279.jpg,1920,1072,1.791044776119403,1
test,frame_00181292,images/test/frame_00181292.jpg,1920,1072,1.791044776119403,1
test,frame_00181698,images/test/frame_00181698.jpg,852,476,1.7899159663865547,2
test,frame_00181951,images/test/frame_00181951.jpg,1280,720,1.7777777777777777,1
test,frame_00185741,images/test/frame_00185741.jpg,352,624,0.5641025641025641,1
test,frame_00186694,images/test/frame_00186694.jpg,1920,1072,1.791044776119403,3
test,frame_00188301,images/test/frame_00188301.jpg,640,352,1.8181818181818181,7
test,frame_00190309,images/test/frame_00190309.jpg,1280,720,1.7777777777777777,2
test,frame_00191413,images/test/frame_00191413.jpg,848,848,1.0,1
test,frame_00192762,images/test/frame_00192762.jpg,856,468,1.829059829059829,2
